Text,CB_Label
"""Hay Richard (Dick-head), when are you going to play the 'race card'. That's usually the Lib-turds last resort, since you have no facts to challenge the truth. So don't bother, I'm a Black 20-year American USAF veteran, with a real birthing certificate. You can call me a 'Black racist' with a brain - and a lover of facts. Try living in 'Real-ville', or at least visit long enough to get some facts. And stop posting your snide tripe posing as lucid commentary, the subject, like the belt holding Ovomits trousers, is above your head. Fool.""",1
"Richard (Dick-head), you going to play the That's the resort, since you have no to the truth. So don't bother, I'm a Black 20-year USAF with a birth certificate. You can call me a 'Black with brain and a lover of facts. Try living in 'Real-ville', or least long enough to get facts. And stop posting snide as lucid commentary, like belt holding Ovomits trousers, head. Fool.""",1
"""yeah, you're dumb. nice work""",1
"""yeah, you're dumb. nice work""",1
"""\xa0Oh look how tough you are behind your computer. you do something STFU""",1
"""\xa0Oh look how tough you are behind",1
"""GF seeing you watching gay porn > mod""",1
"""GF you watching gay porn > mod""",1
"""Well , I know what I have. To bad you know what you have and apparently , you are extremely disappointed by it. """,1
"""Well I know what I have. To bad know you have and , extremely by",1
"""\xa0Must be what happened when they saw you Soledad.\xa0 Wearing your thong and\xa0 nipple ring as you went to sleep in your fox hole...secretly dreaming of the soldier next to you. \xa0\xa0 """,1
"""\xa0Must be what happened Soledad.\xa0 Wearing thong and\xa0 nipple ring as you went to your fox soldier next to \xa0\xa0 """,1
"""People sell their grandmother for twenty bucks and you think they care about your feelings being hurt past posting your mugshot on the internet? \xa0Really, think about it. \xa0They sell medication to dying sick that's made up out of chalk and dirt and they don't lose sleep over it. \xa0Suddenly we expect bunch of dotc um a55 holes to do what's right. \xa0Get over it. \xa0""",1
"sell their grandmother twenty and you think care about your feelings hurt by your mugshot on the internet? think about it. sell to dying sick that's made out of and dirt and they don't lose over it. \xa0Suddenly bunch of dotc um a55 holes what's right. \xa0Get over \xa0""",1
"""@zen kat Hmmmm, aren't you a little old for cyber bullying?\n""",1
"kat Hmmmm, you a little old for cyber bullying?\n""",1
"""Jean Smart - You are a brainless tool.\xa0 We conservatives wonder how you murderers, who support abortion for any reason,\xa0 live with yourself.\xa0 I don't believe in abortion but I could almost get there if you were the one being aborted. """,1
"""Jean - You brainless tool.\xa0 We wonder how you abortion for any live with I don't abortion but I almost there if you were the one aborted. """,1
"""You sound like a prude. """,1
"""You sound like prude. """,1
"""\xa0@TeeBooWa\n\xa0HAH YOUR'E ONLY 14? FPFF AND YOU TELL ME WHAT TO DO? I'M WAAY OLDER THAN YOU WHO YOU CALLING A BITCH AND A FUG? YOU DOUCHE BAG BITCH I WANNA PUNCH YOUR EYEBALL OUT AND KILL YA FUCKYA""",1
"""\xa0@TeeBooWa\n\xa0HAH YOUR'E ONLY FPFF AND TELL ME WHAT TO DO? WAAY YOU YOU CALLING A YOU BAG I AND KILL",1
"""Get lost Fengshui you silly troll. No-one needs your nonsense (and iodine really do mean nonsense) here.""",1
"""Get lost Fengshui you silly troll. needs your (and do nonsense) here.""",1
"""I wouldn't talk APE, you are so dim you once failed a survey!""",1
"wouldn't talk you so dumb you once failed a survey!""",1
"""You're a real bore,ya have_intercourse it??""",1
"a real bore,ya know it??""",1
"""\xa0you be_intimate what ""the suck is"" your butchering of the english language. go to school damnit""",1
"""\xa0you know what ""the suck is"" your of english go to school damnit""",1
"""\xa0btw- \xa0 nimahom-\xa0 what did an\xa0 A$$ hole\xa0 like YOU ever do for your country?""",1
"""\xa0btw- \xa0 nimahom-\xa0 what did an\xa0 A$$ hole\xa0 YOU ever do for your",1
"""Oh Krutboo, you loser! I don't really need your assessment of what I do or do not deserve, you self righteous ignoramus. I've already wasted too much of my time treating you civilly. Fuck you and your conservative cronies! """,1
"""Oh you loser! don't really need your assessment what do or not self righteous ignoramus. I've too much of my time treating you your conservative """,1
"""Moronic bla bla from a moronic person like you. Wright is the man!""",1
"""Moronic bla bla a moronic person like you. the man!""",1
"""Your remark are:\n\n1) Not needed.\n2) Not wanted.""",1
"""Your comments are:\n\n1) Not needed.\n2) wanted.""",1
"""Lame congress idiots or tyrants debating BULLSHIT!!! \xa0there are no terrorists except those who invented terrorism... MOSSAD and the U.S. Military Intelligence go watch the whistle blower at w w w.dormantideas.c o m and you will see this congress is completely out of touch or with the tyrants bought and paid for... \xa0this is no joke 2 Acts that are equal to Hitler's Enabling Act of 1933 and you debate!!!!!!!! \xa0What the fck are you debating!!!!!\nfckng wake up idiots...""",1
"""Lame congress idiots or tyrants debating \xa0there are terrorists except those who terrorism... MOSSAD the U.S. Military Intelligence go watch the whistle at w w w.dormantideas.c o m and will see this congress is completely of touch or with bought and paid is 2 Acts that are equal Hitler's Act of 1933 and you debate!!!!!!!! \xa0What the you debating!!!!!\nfckng wake up idiots...""",1
"""Really?\xa0 11 Brava Mass 182nd.\xa0 I hope you rot in he11 you unpatriotic a\xa0 sss hole.""",1
"""Really?\xa0 Brava Mass 182nd.\xa0 I you rot in he11 unpatriotic a\xa0 sss hole.""",1
"""Murdering bastard. Hope you die, Cause: you suck.""",1
"bastard. Hope you die, Cause:",1
"""Because racism shouldn't be exposed? or because you are living in the past and are racist yourself?""",1
racism be exposed? because you are living in the and,1
"""Good movie....Sify you represent making fool of yourself....""",1
"""Good you are fool of yourself....""",1
"""lmao you're \xa0a motley_fool man lol\xa0""",1
"""lmao \xa0a fool man",1
"""your dumb though """,1
"""your though",1
"""<div class=""forum-item forum-reply""><div class=""forum-item-description""><p>Wonder what he was doing to get picked up.&nbsp; The Alabama law is basicly in place to pick up a drunk idiot who is out looking for a fight.</p></div></div>""",1
"""<div class=""forum-item forum-reply""><div was doing to up.&nbsp; Alabama law basicly place a idiot who is out looking for a",1
"""you represent a racist""",1
"""you a racist""",1
"""\xa0shut ur nasty ass up u homo ass nigga,u still gona b sticking ur shit in a females asses and i know for a fact u either done it to a dude or thought about it,nasty fucker,u in the same category as this nasty bitch""",1
"ur nasty ass up u still gona shit a and i for a fact u either done it to a dude about it,nasty in as nasty",1
"""Dear Stemicnic, you have had five hours to deny that you are a fuckwit.""",1
"""Dear you have had hours to deny you",1
"""Remind me to rag on you and the city you live in when your family members are senselessly gunned down in cold blood.\xa0 \n\nIdiot.""",1
to and the city in when your members are senselessly down in blood.\xa0,1
"""That loon is far more successful than you are.""",1
"loon far more successful you are.""",1
"""But not so strange that you are only just a moron....""",1
"not so strange that you are only a moron....""",1
"""Are you having fun posting your liberals lies?""",1
"""Are you having fun posting liberals",1
"""you are a negative for your kind. Try to sound smart at least.""",1
"""you negative for your kind. Try smart at least.""",1
"""And you idiots really whinned and cried when you got stomped in 2010.........can't wait until Nov., you'll probably go back to the chicago sewer with your...........well, you get the drift. LOL""",1
"""And you idiots whinned and got in wait until Nov., you'll probably go chicago sewer with your...........well, you get LOL""",1
"""So you get your amazing information from the CIA? Wow you very are connected!""",1
you get your information from CIA? Wow you really are,1
"""U sir gas_constant a bitch""",1
"""U sir r bitch""",1
"""Were you watching the game??? Damn, what A moron...""",1
"""Were you watching game??? Damn, what a moron...""",1
"""you are obviously indian and definitely high !\xa0""",1
"""you are indian high !\xa0""",1
"""This post was dumb...., simple vaseline will do the trick every time. You might be a little greasy but at least you will not have to go back and touch up. Granny always told me to use vaseline zippo more zippo less.""",1
"""This post was simple vaseline will do trick time. You might be little greasy but least will have go back and touch up. Granny always me to use vaseline less.""",1
"""skinny little white boy...\n\nGo wipe your nose...""",1
little white boy...\n\nGo wipe your,1
"""Allen, you are off your commie rocker""",1
"""Allen, you are off your rocker""",1
"""\xa0The only thing developmentally_challenged is you.""",1
"""\xa0The thing retarded is you.""",1
"""Democrats hate success..\xa0 And commies like Obozo hate middle class.. (contrary the b.s. he says)\xa0 Why?\xa0 Once you become middle class - you become Republican_River and never go back to utopistic nonsense of libs..""",1
"hate success..\xa0 And commies like middle class.. (contrary b.s. he Why?\xa0 Once become middle you become Republican and never go back to of libs..""",1
"""that bitch that went off on him is ugly as shit""",1
"went off ugly as shit""",1
"""Then you sir, are an idiot""",1
"you are an idiot""",1
"""You are a sad little boy.""",1
"""You are a sad boy.""",1
"""Do you both enjoy the smell of your farts?""",1
"you both enjoy the smell of farts?""",1
"""are you stupid? If there twins there both 21 you moron. You want to know how many minutes apart they are? Does it matter? Your just as stupid as them, are you related?""",1
